NULL,model1,2020-08-10,sell,-178.1264603771332,2032.0,2020-08-10,1825.7376173783953,36740.78812534037
NULL,model1,2020-08-14,buy,272.38106580376063,1952.1,2020-08-14,1991.4199035362055,10709.997232492746
NULL,model1,2020-08-24,buy,109.02978565052481,1937.2,2020-08-24,1955.8346877457939,2031.7360105883624
NULL,model1,2020-09-04,buy,107.36582366394653,1931.9000000000003,2020-09-04,1923.941333360195,-854.4887990494576
NULL,model1,2020-09-24,buy,540.2339463790147,1859.4,2020-09-24,1920.1750089062205,32832.722902627196
NULL,model1,2020-10-07,buy,140.94821598470864,1879.8999999999999,2020-10-07,1878.1885534985804,-241.22533112837596
NULL,model1,2020-10-12,sell,-149.94810853995617,1930.9,2020-10-12,1922.475630558284,1263.2182634271478
NULL,model1,2020-10-14,buy,312.7632781703512,1891.3,2020-10-14,1890.2224607531207,-337.0147072111715
NULL,model1,2020-10-23,buy,163.6836811947844,1904.3000000000002,2020-10-23,1892.955236060353,-1856.9527239272675
NULL,model1,2020-10-29,buy,369.0737197582179,1877.5,2020-10-29,1880.2627821921815,1019.670300550181
NULL,model1,2020-11-04,sell,-193.3069680296735,1882.7343119199868,2020-11-04,1907.560996074298,-4826.130233240862
NULL,model1,2020-11-05,buy,192.4625449258485,1903.4000000000003,2020-11-05,1882.734311919987,-7150.156514016922
NULL,model1,2020-11-10,sell,-195.28680467071624,1864.1,2020-11-10,1903.6384109713706,-7721.3299403565725
NULL,model1,2020-11-27,buy,605.6584176182084,1809.8999999999999,2020-11-27,1849.4152620465914,23932.75108290731
NULL,model1,2020-12-07,sell,-163.9613936218975,1838.4,2020-12-07,1810.8755538488851,4512.946549607679
NULL,model1,2020-12-10,buy,344.88119188831126,1840.3000000000002,2020-12-10,1840.5315798715626,79.86754212186679
NULL,model1,2020-12-18,sell,-178.01858579738672,1887.0999999999997,2020-12-18,1860.3375404580484,4764.215200117994
NULL,model1,2020-12-22,buy,183.1495324077095,1883.7,2020-12-22,1857.9500678617683,-4716.0880306474
NULL,model1,2021-01-06,sell,-179.41388117004934,1924.062558513463,2021-01-06,1908.2,2795.0557866852914
NULL,model1,2021-01-13,buy,154.3325780705037,1855.0,2021-01-13,1924.0625585134633,10658.6027035278
NULL,model1,2021-01-19,sell,-166.8642413375287,1806.998218142897,2021-01-19,1821.7804645557767,-1184.337614180903
NULL,model1,2021-01-20,buy,166.8642413375287,1839.9,2021-01-20,1806.998218142897,-5490.130868238369
NULL,model1,2021-01-28,buy,161.9431726712699,1844.9000000000003,2021-01-28,1832.51263113269,-2006.0498154214945
NULL,model1,2021-02-05,buy,714.3446761778571,1793.6999999999998,2021-02-05,1831.4895453828499,26994.7605594203
NULL,model1,2021-02-18,buy,578.237106662926,1776.2,2021-02-18,1806.2319134248369,17365.566726329133
NULL,model1,2021-02-23,sell,-186.59423706830088,1809.3999999999999,2021-02-23,1802.6391627506619,1261.5332684832183
